PREŠOVSKÝ  KRAJ ;;;;;;;;;;;;;;;;;;;;;;;;;
;;Charakteristiky osídlenia;;;;;Infraštruktúra v rómskych osídleniach;;;;;;Infraštruktúra majority;;;;Obydlia v rómskych osídleniach;;;;;;Obyvatelia rómskych osídlení;;
;;;;;;;Dostupnosť inžinierskych sietí;;;;Verejné osvetlenie;Prístupová cesta;Dostupnosť inžinierskych sietí v obci;;;;Celkový počet obydlí;Podiel legálnych obydlí;Podiel obydlí napojených na inžinierske siete;;;;Počet obyvateľov   ;;Podiel na celkovom počte obyvateľov
Názov obce;Mesto/ obec;Lokalizácia osídlenia;Poloha osídlenia;Vzdialenosť osídlenia (v m);Bariéra;Vysporiadanosť pozemkov;Vodovod ;Kanalizácia;Elektrina;Plyn;;;Vodovod;Kanalizácia;Elektrina;Plyn;;;Vodovod;Kanalizácia;Plyn;Elektrina;V osídlení;Pripadajúcich na jedno obydlie;
Kamenica nad Cirochou;obec;intravilán;integrované/koncentrované;;;vysporiadané;áno;nie;áno;áno;áno;*;;;;;6;100.0;100.0;0.0;100.0;100.0;*;*;
Kamenica nad Cirochou;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;áno;áno;;;;;;10;100.0;100.0;0.0;100.0;100.0;*;*;
Karná;obec;intravilán;mimo obce;100;;čiastočne vysporiadané;áno;nie;áno;nie;áno;asfaltová;nie;nie;áno;čiastočne;17;100.0;100.0;0.0;0.0;100.0;117;6.8;26.2
Ľubiša;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;áno;áno;iná;áno;nie;áno;áno;10;100.0;40.0;0.0;70.0;100.0;75;7.5;9.2
Myslina;obec;;;;;;;;;;;;áno;nie;áno;áno;9;0.0;0.0;0.0;0.0;100.0;69;7.7;12.0
Myslina;obec;intravilán;mimo obce;300;;nevysporiadané;áno;nie;áno;nie;áno;asfaltová;;;;;8;0.0;0.0;0.0;0.0;100.0;58;7.3;
Myslina;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;nie;áno;;;;;;1;0.0;0.0;0.0;0.0;100.0;11;11.0;
Nižná Jablonka;obec;intravilán;mimo obce;250;;vysporiadané;nie;nie;áno;nie;áno;asfaltová;nie;nie;áno;nie;3;100.0;0.0;0.0;0.0;100.0;56;18.7;31.1
Rovné;obec;;;;;;;;;;;;nie;nie;áno;áno;3;100.0;0.0;0.0;100.0;100.0;43;14.3;9.1
Rovné;obec;intravilán;integrované/rozptýlené;;;vysporiadané;nie;nie;áno;áno;áno;;;;;;1;100.0;0.0;0.0;100.0;100.0;9;*;
Rovné;obec;intravilán;mimo obce;150;;vysporiadané;nie;nie;áno;áno;áno;iná;;;;;2;100.0;0.0;0.0;100.0;100.0;9;*;
Slovenská Volová;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;čiastočne;áno;asfaltová;áno;nie;áno;čiastočne;14;71.4;64.3;0.0;64.3;100.0;157;12.9;32.8
Topoľovka;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;nie;áno;;áno;nie;áno;áno;3;100.0;100.0;0.0;0.0;100.0;16;5.3;2.0
Vyšný Hrušov;obec;intravilán;integrované/rozptýlené;;;čiastočne vysporiadané;áno;nie;áno;áno;áno;;nie;nie;áno;áno;10;100.0;60.0;0.0;60.0;100.0;60;6.0;12.9
Zbudské Dlhé;obec;intravilán;mimo obce;1500;;čiastočne vysporiadané;nie;nie;áno;nie;áno;iná;áno;nie;čiastočne;čiastočne;54;29.6;14.8;0.0;0.0;100.0;326;6.0;58.7
;;;;;;;;;;;;;;;;;;;;;;;;;
OKRES KEŽMAROK;;;;;;;;;;;;;;;;;;;;;;;;;
Holumnica;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;áno;áno;áno;áno;;áno;áno;áno;áno;70;100.0;100.0;100.0;100.0;100.0;520;7.4;66.9
Huncovce;obec;intravilán;mimo obce;800;;čiastočne vysporiadané;áno;nie;áno;nie;áno;iná;áno;nie;áno;áno;107;0.0;43.9;0.0;0.0;100.0;835;7.8;36.8
Ihľany;obec;intravilán;integrované/rozptýlené;;;čiastočne vysporiadané;áno;áno;áno;áno;áno;;áno;áno;áno;áno;74;100.0;98.6;54.1;2.7;100.0;800;10.8;63.9
Jezersko;obec;extravilán;mimo obce;300;;čiastočne vysporiadané;nie;nie;áno;nie;nie;žiadna;nie;nie;áno;čiastočne;6;0.0;0.0;0.0;0.0;100.0;31;5.2;27.4
Jurské;obec;;;;;;;;;;;;nie;nie;áno;áno;*;*;0.0;0.0;0.0;*;752;*;99.2
Jurské;obec;intravilán;integrované/rozptýlené;;;vysporiadané;nie;nie;áno;áno;áno;;;;;;*;*;0.0;0.0;0.0;*;*;*;
Jurské;obec;intravilán;na okraji;;;vysporiadané;nie;nie;áno;nie;áno;iná;;;;;*;*;0.0;0.0;0.0;*;*;*;
Jurské;obec;intravilán;mimo obce;500;;nevysporiadané;nie;nie;áno;nie;áno;iná;;;;;*;*;0.0;0.0;0.0;*;*;*;
Kežmarok;mesto;intravilán;integrované/rozptýlené;;;vysporiadané;áno;áno;áno;áno;áno;;áno;áno;áno;áno;*;*;*;*;*;*;880;*;5.1
Krížová Ves;obec;;;;;;;;;;;;áno;áno;áno;áno;105;93.3;100.0;33.3;9.5;100.0;1077;10.3;66.8
Krížová Ves;obec;intravilán;mimo obce;500;;čiastočne vysporiadané;áno;áno;áno;nie;áno;iná;;;;;88;97.7;100.0;20.5;0.0;100.0;873;11.5;
Krížová Ves;obec;intravilán;integrované/rozptýlené;;;čiastočne vysporiadané;áno;áno;áno;áno;áno;;;;;;17;70.6;100.0;100.0;58.8;100.0;206;12.1;
Ľubica;obec;intravilán;na okraji;;;čiastočne vysporiadané;áno;áno;áno;áno;áno;iná;áno;áno;áno;áno;73;71.2;43.8;34.2;5.5;100.0;481;7.0;12.8
Malý Slavkov;obec;intravilán;integrované/koncentrované;;;vysporiadané;áno;nie;áno;áno;áno;iná;áno;čiastočne;áno;áno;20;100.0;100.0;0.0;20.0;100.0;275;*;35.5
Matiašovce;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;áno;nie;;áno;nie;áno;áno;5;100.0;100.0;0.0;0.0;100.0;27;4.2;3.3
Podhorany;obec;intravilán;mimo obce;200;;nevysporiadané;nie;nie;áno;čiastočne;áno;iná;nie;nie;áno;áno;106;69.8;0.9;0.0;0.0;100.0;1041;9.8;73.5
Rakúsy;obec;;;;;;;;;;;;áno;čiastočne;áno;áno;196;20.4;18.4;*;2.0;100.0;1349;*;69.9
Rakúsy;obec;extravilán;mimo obce;2000;;čiastočne vysporiadané;áno;nie;áno;nie;áno;iná;;;;;178;12.4;10.1;0.0;0.0;100.0;1128;*;
Rakúsy;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;čiastočne;áno;áno;áno;;;;;;18;100.0;100.0;*;22.2;100.0;221;12.3;
Reľov;obec;intravilán;integrované/koncentrované;;;nevysporiadané;nie;nie;áno;nie;nie;asfaltová;áno;nie;áno;áno;7;0.0;0.0;0.0;0.0;100.0;37;5.3;11.1
Slovenská Ves;obec;;;;;;;;;;;;áno;čiastočne;áno;áno;21;100.0;90.5;*;52.4;100.0;242;11.5;13.5
Slovenská Ves;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;čiastočne;áno;áno;áno;;;;;;4;100.0;100.0;*;100.0;100.0;38;9.5;
Slovenská Ves;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;áno;áno;*;;;;;17;100.0;88.2;0.0;41.2;100.0;204;12.0;
Spišská Belá;mesto;intravilán;integrované/rozptýlené;;;vysporiadané;áno;áno;áno;áno;áno;;áno;áno;áno;áno;*;*;*;*;*;*;415;*;6.8
Spišská Stará Ves;mesto;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;áno;áno;;áno;čiastočne;áno;áno;*;*;*;*;*;*;161;*;6.8
Stará Lesná;obec;;;;;;;;;;;;áno;áno;áno;áno;29;72.4;72.4;72.4;34.5;100.0;276;9.6;30.9
Stará Lesná;obec;extravilán;mimo obce;50;potok;čiastočne vysporiadané;nie;nie;áno;nie;áno;asfaltová;;;;;8;0.0;0.0;0.0;0.0;100.0;*;*;
Stará Lesná;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;áno;áno;áno;áno;;;;;;21;100.0;100.0;100.0;47.6;100.0;*;*;
Stráne pod Tatrami;obec;;;;;;;;;;;;áno;nie;áno;áno;140;14.3;7.1;0.0;0.0;93.6;1022;7.2;89.1
Stráne pod Tatrami;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;áno;áno;;;;;;4;100.0;100.0;0.0;0.0;100.0;17;4.3;
Stráne pod Tatrami;obec;extravilán;mimo obce;1000;;čiastočne vysporiadané;áno;nie;áno;áno;áno;asfaltová;;;;;136;11.8;4.4;0.0;0.0;93.4;1005;7.3;
Toporec;obec;;;;;;;;;;;;áno;nie;áno;čiastočne;98;68.4;87.8;0.0;59.2;100.0;937;9.7;57.8
Toporec;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;áno;áno;;;;;;8;100.0;100.0;0.0;75.0;100.0;83;10.4;
Toporec;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;áno;áno;asfaltová;;;;;47;100.0;89.4;0.0;85.1;100.0;434;9.2;
Toporec;obec;intravilán;mimo obce;1000;;čiastočne vysporiadané;áno;nie;áno;áno;áno;asfaltová;;;;;43;27.9;83.7;0.0;27.9;100.0;420;10.1;
Tvarožná;obec;intravilán;integrované/rozptýlené;;;čiastočne vysporiadané;nie;nie;áno;nie;áno;;áno;nie;áno;čiastočne;9;100.0;0.0;0.0;0.0;88.9;80;10.0;13.5
Veľká Lomnica;obec;;;;;;;;;;;;áno;áno;áno;čiastočne;182;62.6;28.6;5.5;8.2;100.0;1358;7.5;38.0
Veľká Lomnica;obec;intravilán;mimo obce;2000;;čiastočne vysporiadané;áno;nie;áno;nie;áno;iná;;;;;157;56.7;17.2;0.0;0.0;100.0;1058;*;
Veľká Lomnica;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;áno;áno;áno;áno;;;;;;25;100.0;100.0;40.0;60.0;100.0;300;*;
Vrbov;obec;;;;;;;;;;;;áno;nie;nie;áno;23;17.4;17.4;0.0;0.0;82.6;129;6.7;10.8
Vrbov;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;áno;áno;;;;;;4;75.0;100.0;0.0;0.0;100.0;27;6.8;
Vrbov;obec;intravilán;na okraji;;;čiastočne vysporiadané;áno;nie;áno;nie;áno;iná;;;;;19;5.3;0.0;0.0;0.0;78.9;102;6.7;
Výborná;obec;intravilán;integrované/rozptýlené;;;čiastočne vysporiadané;nie;nie;áno;nie;áno;;nie;nie;áno;nie;64;84.4;0.0;0.0;0.0;100.0;613;9.6;74.5
;;;;;;;;;;;;;;;;;;;;;;;;;
OKRES LEVOČA;;;;;;;;;;;;;;;;;;;;;;;;;
